Season,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,159.0,Marcus Thornton,28.0,HOU,SG,47.0,6.0,18.8,3.7,9.3,0.4,1.6,4.6,0.338,2.1,4.7,0.461,0.484,1.1,1.2,0.879,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,10.0,
2015-16,159.0,Marcus Thornton,28.0,WAS,SG,14.0,2.0,16.0,3.0,7.6,0.393,1.3,3.9,0.333,1.7,3.8,0.453,0.477,1.1,1.5,0.762,0.5,2.0,2.5,1.4,0.9,0.1,0.8,1.2,8.4,
2015-16,160.0,Patrick Beverley,27.0,HOU,PG,71.0,63.0,28.7,3.6,8.4,0.434,1.7,4.4,0.4,1.9,4.0,0.472,0.539,0.8,1.2,0.682,1.0,2.5,3.5,3.4,1.3,0.4,1.3,3.3,9.9,
2015-16,161.0,Terrence Ross,24.0,TOR,SF,73.0,7.0,23.9,3.7,8.6,0.431,1.8,4.6,0.386,1.9,3.9,0.484,0.536,0.7,0.8,0.79,0.3,2.2,2.5,0.8,0.7,0.3,0.6,1.6,9.9,
2015-16,162.0,Ramon Sessions,29.0,WAS,PG,82.0,5.0,20.3,3.4,7.2,0.473,0.4,1.4,0.324,3.0,5.9,0.507,0.503,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9,
2015-16,163.0,Carl Landry,32.0,PHI,PF,36.0,12.0,15.8,3.9,6.9,0.556,0.2,0.4,0.462,3.7,6.6,0.561,0.568,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,9.8,
2015-16,164.0,Gary Neal,31.0,WAS,SG,40.0,2.0,20.2,3.8,8.1,0.465,1.0,2.5,0.41,2.8,5.6,0.489,0.528,1.2,1.4,0.855,0.3,1.8,2.1,1.2,0.5,0.0,0.7,1.4,9.8,
2015-16,165.0,Hollis Thompson,24.0,PHI,SG,77.0,17.0,28.0,3.5,8.8,0.397,1.9,5.1,0.38,1.6,3.7,0.42,0.507,0.9,1.2,0.719,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4,9.8,
2015-16,166.0,Dion Waiters,24.0,OKC,SG,78.0,15.0,27.6,3.6,9.1,0.399,1.1,3.1,0.358,2.5,6.0,0.421,0.46,1.4,2.0,0.713,0.5,2.1,2.6,2.0,1.0,0.2,1.5,1.8,9.8,
2015-16,167.0,Jerami Grant,21.0,PHI,PF,77.0,52.0,26.8,3.3,7.8,0.419,0.5,1.9,0.24,2.8,5.9,0.477,0.448,2.8,4.2,0.658,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,9.7,
2015-16,168.0,Manu Ginobili,38.0,SAS,SG,58.0,0.0,19.6,3.4,7.5,0.453,1.2,3.1,0.391,2.2,4.4,0.496,0.533,1.6,1.9,0.813,0.4,2.1,2.5,3.1,1.1,0.2,1.7,1.7,9.6,
2015-16,169.0,Raymond Felton,31.0,DAL,PG,80.0,31.0,27.4,3.5,8.5,0.406,0.8,2.7,0.282,2.7,5.9,0.463,0.45,1.9,2.2,0.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,
2015-16,170.0,Doug McDermott,24.0,CHI,SF,81.0,4.0,23.0,3.6,8.0,0.452,1.4,3.2,0.425,2.2,4.8,0.47,0.537,0.9,1.0,0.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6,9.4,
2015-16,171.0,Ian Mahinmi,29.0,IND,C,71.0,71.0,25.6,3.7,6.3,0.589,0.0,0.0,,3.7,6.3,0.589,0.589,1.9,3.2,0.587,1.9,5.2,7.1,1.5,0.9,1.1,1.4,3.1,9.3,
2015-16,172.0,Derrick Williams,24.0,NYK,SF,80.0,9.0,17.9,3.2,7.1,0.45,0.6,1.9,0.293,2.6,5.2,0.506,0.488,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9,9.3,
2015-16,173.0,Jordan Farmar,29.0,MEM,PG,12.0,10.0,24.3,3.5,8.3,0.42,1.3,3.8,0.356,2.2,4.6,0.473,0.5,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2,
2015-16,174.0,Aaron Gordon,20.0,ORL,PF,78.0,37.0,23.9,3.5,7.4,0.473,0.5,1.8,0.296,3.0,5.6,0.531,0.509,1.7,2.5,0.668,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,9.2,
2015-16,175.0,Nene,33.0,WAS,PF,57.0,11.0,19.2,3.7,6.7,0.544,0.0,0.1,0.0,3.7,6.7,0.549,0.544,1.9,3.2,0.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2,
2015-16,176.0,Kyle Korver,34.0,ATL,SG,80.0,80.0,30.0,3.4,7.7,0.435,2.0,5.0,0.398,1.4,2.7,0.502,0.563,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2.0,9.2,
2015-16,177.0,Rudy Gobert,23.0,UTA,C,61.0,60.0,31.7,3.2,5.8,0.559,0.0,0.0,,3.2,5.8,0.559,0.559,2.6,4.6,0.569,3.4,7.5,11.0,1.5,0.7,2.2,1.9,2.7,9.1,DPOY-7
2015-16,178.0,Mason Plumlee,25.0,POR,C,82.0,82.0,25.4,3.3,6.3,0.516,0.0,0.0,0.0,3.3,6.3,0.52,0.516,2.6,4.1,0.642,2.5,5.2,7.7,2.8,0.8,1.0,1.9,3.1,9.1,
2015-16,179.0,Marcus Smart,21.0,BOS,PG,61.0,10.0,27.3,3.0,8.7,0.348,1.0,4.0,0.253,2.0,4.7,0.427,0.405,2.1,2.7,0.777,1.2,2.9,4.2,3.0,1.5,0.3,1.3,3.0,9.1,
2015-16,180.0,Alex Len,22.0,PHO,C,78.0,46.0,23.3,3.4,8.0,0.423,0.0,0.1,0.143,3.4,7.9,0.426,0.424,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,9.0,
2015-16,181.0,Archie Goodwin,21.0,PHO,PG,57.0,13.0,19.5,3.1,7.4,0.417,0.4,1.7,0.232,2.7,5.7,0.474,0.444,2.3,3.4,0.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5,8.9,
2015-16,182.0,Gerald Green,30.0,MIA,SG,69.0,14.0,22.6,3.3,8.5,0.392,1.2,3.8,0.323,2.1,4.7,0.446,0.463,1.0,1.3,0.783,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,8.9,
2015-16,183.0,Austin Rivers,23.0,LAC,SG,67.0,7.0,21.9,3.4,7.7,0.438,0.9,2.8,0.335,2.4,4.9,0.495,0.498,1.2,1.7,0.681,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,8.9,
2015-16,184.0,Rodney Stuckey,29.0,IND,PG,58.0,1.0,22.0,3.2,7.6,0.413,0.3,1.4,0.241,2.8,6.2,0.453,0.436,2.3,2.7,0.829,0.3,2.4,2.7,2.4,0.7,0.1,1.3,1.3,8.9,
2015-16,185.0,Jordan Hill,28.0,IND,C,73.0,11.0,20.7,3.8,7.5,0.506,0.0,0.0,0.0,3.8,7.5,0.507,0.506,1.2,1.7,0.712,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,8.8,
2015-16,186.0,Jeremy Lamb,23.0,CHO,SG,66.0,0.0,18.6,3.5,7.7,0.451,0.8,2.7,0.309,2.6,5.0,0.529,0.506,1.0,1.3,0.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,8.8,
2015-16,187.0,Toney Douglas,29.0,NOP,PG,61.0,18.0,20.7,3.0,7.3,0.411,1.3,3.3,0.399,1.7,4.0,0.421,0.502,1.4,1.6,0.848,0.4,1.9,2.3,2.6,1.1,0.1,1.0,2.1,8.7,
2015-16,188.0,Gerald Henderson,28.0,POR,SG,72.0,0.0,19.9,3.2,7.3,0.439,0.7,1.9,0.353,2.6,5.5,0.468,0.484,1.6,2.0,0.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,1.2,8.7,
2015-16,189.0,Tyler Johnson,23.0,MIA,SG,36.0,5.0,24.0,3.3,6.8,0.486,0.8,2.0,0.38,2.5,4.8,0.529,0.541,1.4,1.8,0.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,8.7,
2015-16,190.0,Terrence Jones,24.0,HOU,PF,50.0,11.0,20.9,3.3,7.3,0.452,0.5,1.6,0.316,2.8,5.8,0.49,0.486,1.5,2.3,0.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7,8.7,
2015-16,191.0,Luis Scola,35.0,TOR,PF,76.0,76.0,21.5,3.5,7.9,0.45,0.9,2.1,0.404,2.7,5.8,0.467,0.504,0.8,1.1,0.726,1.1,3.6,4.7,0.9,0.6,0.4,0.9,2.3,8.7,
2015-16,192.0,Cody Zeller,23.0,CHO,C,73.0,60.0,24.3,3.2,6.0,0.529,0.0,0.1,0.1,3.2,5.8,0.539,0.53,2.4,3.2,0.754,1.9,4.3,6.2,1.0,0.8,0.9,0.9,2.8,8.7,
2015-16,193.0,Tim Duncan,39.0,SAS,C,61.0,60.0,25.2,3.5,7.2,0.488,0.0,0.0,0.0,3.5,7.2,0.49,0.488,1.5,2.1,0.702,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0,8.6,
2015-16,194.0,Taj Gibson,30.0,CHI,PF,73.0,55.0,26.5,3.6,6.8,0.526,0.0,0.0,0.0,3.6,6.8,0.529,0.526,1.4,2.0,0.692,2.8,4.1,6.9,1.5,0.6,1.1,1.1,2.5,8.6,
2015-16,195.0,Zaza Pachulia,31.0,DAL,C,76.0,69.0,26.4,2.9,6.2,0.466,0.0,0.0,0.0,2.9,6.1,0.469,0.466,2.8,3.6,0.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,8.6,
2015-16,196.0,Cory Joseph,24.0,TOR,SG,80.0,4.0,25.6,3.2,7.3,0.439,0.4,1.4,0.273,2.8,5.9,0.478,0.465,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,
2015-16,197.0,David Lee,32.0,2TM,PF,55.0,5.0,16.4,3.2,6.1,0.531,0.0,0.0,0.0,3.2,6.1,0.533,0.531,1.3,1.7,0.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,2.1,7.8,
2015-16,197.0,David Lee,32.0,BOS,PF,30.0,4.0,15.7,2.9,6.4,0.453,0.0,0.0,0.0,2.9,6.4,0.455,0.453,1.3,1.7,0.784,1.4,3.0,4.3,1.8,0.4,0.4,1.3,1.7,7.1,
2015-16,197.0,David Lee,32.0,DAL,PF,25.0,1.0,17.3,3.6,5.7,0.636,0.0,0.0,,3.6,5.7,0.636,0.636,1.2,1.7,0.738,2.4,4.6,7.0,1.2,0.4,0.6,1.1,2.5,8.5,
2015-16,198.0,Jon Leuer,26.0,PHO,PF,67.0,27.0,18.7,3.3,7.0,0.481,0.6,1.6,0.382,2.7,5.3,0.511,0.526,1.1,1.5,0.762,1.1,4.4,5.6,1.1,0.6,0.4,1.1,1.9,8.5,
2015-16,199.0,Patty Mills,27.0,SAS,PG,81.0,3.0,20.5,3.2,7.6,0.425,1.5,4.0,0.384,1.7,3.6,0.469,0.525,0.6,0.7,0.81,0.3,1.6,2.0,2.8,0.7,0.1,0.9,1.3,8.5,
2015-16,200.0,Nik Stauskas,22.0,PHI,SG,73.0,35.0,24.8,2.9,7.5,0.385,1.5,4.5,0.326,1.4,3.0,0.473,0.483,1.2,1.6,0.771,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5,
2015-16,201.0,Tony Allen,34.0,MEM,SG,64.0,57.0,25.3,3.4,7.3,0.458,0.2,0.7,0.357,3.1,6.7,0.468,0.474,1.4,2.2,0.652,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7,8.4,DPOY-8
2015-16,202.0,Meyers Leonard,23.0,POR,PF,61.0,10.0,21.9,3.2,7.1,0.448,1.4,3.7,0.377,1.8,3.4,0.527,0.547,0.6,0.8,0.761,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3.0,8.4,
2015-16,203.0,Tony Wroten,22.0,PHI,PG,8.0,3.0,18.0,2.8,8.1,0.338,0.4,2.1,0.176,2.4,6.0,0.396,0.362,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4,8.4,
2015-16,204.0,Jusuf Nurkic,21.0,DEN,C,32.0,3.0,17.1,3.2,7.6,0.417,0.0,0.1,0.0,3.2,7.5,0.423,0.417,1.9,3.1,0.616,2.0,3.4,5.5,1.3,0.8,1.4,1.7,2.8,8.2,
2015-16,205.0,Lance Thomas,27.0,NYK,PF,59.0,5.0,22.3,2.9,6.5,0.442,0.7,1.8,0.404,2.1,4.6,0.458,0.5,1.7,2.0,0.857,0.6,1.6,2.2,0.9,0.4,0.1,1.0,1.8,8.2,
2015-16,206.0,Mo Williams,33.0,CLE,PG,41.0,14.0,18.2,3.2,7.4,0.437,0.9,2.5,0.353,2.3,4.9,0.48,0.497,0.9,1.0,0.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,8.2,
2015-16,207.0,Stanley Johnson,19.0,DET,SF,73.0,6.0,23.1,3.1,8.2,0.375,0.9,2.8,0.307,2.2,5.4,0.41,0.428,1.1,1.4,0.784,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,8.1,
2015-16,208.0,Steven Adams,22.0,OKC,C,80.0,80.0,25.2,3.3,5.3,0.613,0.0,0.0,,3.3,5.3,0.613,0.613,1.4,2.5,0.582,2.7,3.9,6.7,0.8,0.5,1.1,1.1,2.8,8.0,
2015-16,209.0,Orlando Johnson,26.0,2TM,SG,7.0,1.0,14.4,1.3,4.9,0.265,0.3,1.4,0.2,1.0,3.4,0.292,0.294,0.9,1.1,0.75,0.6,1.6,2.1,0.3,0.4,0.4,0.6,1.3,3.7,
2015-16,209.0,Orlando Johnson,26.0,PHO,SG,2.0,0.0,23.5,2.5,8.5,0.294,0.5,2.5,0.2,2.0,6.0,0.333,0.324,2.5,3.0,0.833,1.5,3.0,4.5,0.0,1.0,1.5,0.5,2.5,8.0,
2015-16,209.0,Orlando Johnson,26.0,NOP,SG,5.0,1.0,10.8,0.8,3.4,0.235,0.2,1.0,0.2,0.6,2.4,0.25,0.265,0.2,0.4,0.5,0.2,1.0,1.2,0.4,0.2,0.0,0.6,0.8,2.0,
2015-16,210.0,P.J. Tucker,30.0,PHO,SF,82.0,80.0,31.0,2.9,7.1,0.411,0.8,2.5,0.33,2.1,4.6,0.455,0.469,1.3,1.7,0.746,2.0,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8.0,
2015-16,211.0,Jared Dudley,30.0,WAS,PF,81.0,41.0,25.9,2.9,6.0,0.478,1.2,2.9,0.42,1.6,3.1,0.534,0.581,0.9,1.2,0.735,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3,7.9,
2015-16,212.0,Joffrey Lauvergne,24.0,DEN,C,59.0,15.0,17.6,3.3,6.4,0.513,0.2,0.9,0.245,3.1,5.5,0.557,0.53,1.1,1.2,0.899,1.3,3.6,4.9,0.9,0.2,0.3,0.9,1.9,7.9,
2015-16,213.0,O.J. Mayo,28.0,MIL,SG,41.0,24.0,26.6,2.9,7.8,0.371,1.3,4.0,0.321,1.6,3.9,0.421,0.452,0.8,1.0,0.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,7.8,
2015-16,214.0,Ben McLemore,22.0,SAC,SG,68.0,53.0,21.2,2.9,6.7,0.429,1.0,2.7,0.362,1.9,4.0,0.474,0.502,1.1,1.5,0.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,2.1,7.8,
2015-16,215.0,Tristan Thompson,24.0,CLE,PF,82.0,34.0,27.7,3.0,5.1,0.588,0.0,0.0,,3.0,5.1,0.588,0.588,1.8,3.0,0.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8,6MOY-10
2015-16,216.0,Wayne Ellington,28.0,BRK,SG,76.0,41.0,21.3,2.9,7.4,0.389,1.3,3.5,0.358,1.6,3.9,0.416,0.474,0.7,0.8,0.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7,
2015-16,217.0,Jameer Nelson,33.0,DEN,PG,39.0,15.0,26.6,2.9,7.9,0.368,1.1,3.7,0.299,1.8,4.2,0.429,0.438,0.8,0.9,0.857,0.5,2.5,2.9,4.9,0.6,0.1,1.7,2.6,7.7,
2015-16,218.0,Jose Calderon,34.0,NYK,PG,72.0,72.0,28.1,2.9,6.3,0.459,1.2,2.8,0.414,1.7,3.5,0.496,0.552,0.6,0.7,0.875,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,7.6,
2015-16,219.0,Langston Galloway,24.0,NYK,PG,82.0,7.0,24.8,2.8,7.2,0.393,0.9,2.7,0.344,1.9,4.4,0.423,0.458,1.0,1.4,0.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,7.6,
2015-16,220.0,Devin Harris,32.0,DAL,PG,64.0,0.0,20.0,2.6,5.8,0.447,0.8,2.5,0.329,1.8,3.4,0.532,0.516,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6,
2015-16,221.0,Darrell Arthur,27.0,DEN,PF,70.0,16.0,21.7,3.2,7.0,0.452,0.6,1.7,0.385,2.5,5.3,0.473,0.498,0.6,0.8,0.755,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6,7.5,
2015-16,222.0,Matthew Dellavedova,25.0,CLE,PG,76.0,14.0,24.6,2.7,6.7,0.405,1.3,3.1,0.41,1.4,3.6,0.401,0.501,0.8,0.9,0.864,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5,
2015-16,223.0,Channing Frye,32.0,2TM,C,70.0,32.0,17.1,2.2,5.0,0.438,1.3,3.4,0.387,0.9,1.6,0.545,0.569,0.4,0.5,0.857,0.5,2.8,3.3,1.0,0.4,0.4,0.6,1.8,6.1,
2015-16,223.0,Channing Frye,32.0,ORL,PF,44.0,29.0,17.1,1.8,4.2,0.435,1.1,2.8,0.397,0.8,1.5,0.508,0.565,0.4,0.5,0.905,0.5,2.7,3.2,1.0,0.5,0.5,0.7,1.6,5.2,
2015-16,223.0,Channing Frye,32.0,CLE,C,26.0,3.0,17.2,2.7,6.2,0.441,1.7,4.4,0.377,1.1,1.8,0.596,0.575,0.4,0.5,0.786,0.5,3.1,3.6,1.0,0.3,0.3,0.5,2.2,7.5,
2015-16,224.0,Frank Kaminsky,22.0,CHO,C,81.0,3.0,21.1,2.7,6.5,0.41,0.8,2.5,0.337,1.8,4.0,0.455,0.474,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5,
2015-16,225.0,E'Twaun Moore,26.0,CHI,SG,59.0,22.0,21.4,3.2,6.6,0.481,0.8,1.8,0.452,2.4,4.8,0.491,0.541,0.4,0.6,0.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5,
2015-16,226.0,JaMychal Green,25.0,MEM,PF,78.0,15.0,18.5,2.9,6.3,0.465,0.2,0.6,0.333,2.8,5.8,0.478,0.48,1.3,1.8,0.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4,
2015-16,227.0,Kris Humphries,30.0,3TM,PF,53.0,17.0,15.8,2.3,5.6,0.41,0.6,2.0,0.315,1.6,3.5,0.465,0.468,1.3,1.6,0.798,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,6.5,
2015-16,227.0,Kris Humphries,30.0,WAS,PF,28.0,14.0,16.6,2.3,5.6,0.405,0.8,2.4,0.343,1.5,3.3,0.451,0.478,1.0,1.1,0.935,0.9,3.2,4.1,0.6,0.1,0.5,0.7,1.5,6.4,
2015-16,227.0,Kris Humphries,30.0,PHO,PF,4.0,3.0,18.5,2.5,9.0,0.278,0.8,2.5,0.3,1.8,6.5,0.269,0.319,1.5,2.0,0.75,2.8,5.3,8.0,1.8,0.8,0.5,1.0,2.0,7.3,
2015-16,227.0,Kris Humphries,30.0,ATL,PF,21.0,0.0,14.0,2.2,4.8,0.465,0.4,1.5,0.258,1.9,3.3,0.557,0.505,1.5,2.1,0.711,1.0,2.4,3.4,0.6,0.5,0.3,0.7,2.1,6.4,
2015-16,228.0,Amir Johnson,28.0,BOS,PF,79.0,76.0,22.8,3.2,5.4,0.585,0.1,0.5,0.233,3.0,4.8,0.624,0.596,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,7.3,
2015-16,229.0,Shane Larkin,23.0,BRK,PG,78.0,17.0,22.4,2.8,6.4,0.442,0.5,1.4,0.361,2.3,5.1,0.464,0.481,1.1,1.4,0.776,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6,7.3,
2015-16,230.0,Jodie Meeks,28.0,DET,SG,3.0,0.0,14.3,2.3,6.7,0.35,1.3,3.0,0.444,1.0,3.7,0.273,0.45,1.3,1.3,1.0,0.3,1.3,1.7,1.0,0.0,0.0,0.3,0.7,7.3,
2015-16,231.0,Garrett Temple,29.0,WAS,SF,80.0,43.0,24.4,2.5,6.3,0.398,1.1,3.2,0.345,1.4,3.1,0.453,0.486,1.1,1.6,0.728,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3,
2015-16,232.0,Nick Young,30.0,LAL,SG,54.0,2.0,19.1,2.3,6.9,0.339,1.4,4.4,0.325,0.9,2.5,0.363,0.442,1.2,1.4,0.829,0.3,1.5,1.8,0.6,0.4,0.1,0.6,0.9,7.3,
2015-16,233.0,Brandon Bass,30.0,LAL,PF,66.0,0.0,20.3,2.6,4.8,0.549,0.0,0.0,0.0,2.6,4.8,0.552,0.549,1.9,2.2,0.845,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9,7.2,
2015-16,234.0,Corey Brewer,29.0,HOU,SF,82.0,12.0,20.4,2.6,6.7,0.384,0.7,2.7,0.272,1.8,4.0,0.46,0.439,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1.0,0.2,1.0,2.0,7.2,
2015-16,235.0,Tyson Chandler,33.0,PHO,C,66.0,60.0,24.5,2.8,4.8,0.583,0.0,0.0,0.0,2.8,4.7,0.585,0.583,1.6,2.6,0.62,2.7,6.1,8.7,1.0,0.5,0.7,1.4,2.2,7.2,
2015-16,236.0,Mike Dunleavy,35.0,CHI,SF,31.0,30.0,22.7,2.5,6.1,0.41,1.3,3.2,0.394,1.2,2.9,0.427,0.513,0.9,1.2,0.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,2.1,7.2,
2015-16,237.0,Danny Green,28.0,SAS,SG,79.0,79.0,26.1,2.7,7.1,0.376,1.5,4.4,0.332,1.2,2.7,0.448,0.48,0.4,0.6,0.739,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2,
2015-16,238.0,Jason Smith,29.0,ORL,C,76.0,2.0,15.5,3.2,6.6,0.485,0.1,0.2,0.25,3.2,6.4,0.493,0.489,0.7,0.9,0.806,0.7,2.2,2.9,0.8,0.4,0.9,0.8,2.1,7.2,
2015-16,239.0,Aaron Brooks,31.0,CHI,PG,69.0,0.0,16.1,2.7,6.8,0.401,1.0,2.7,0.357,1.8,4.1,0.43,0.471,0.7,0.9,0.766,0.3,1.2,1.5,2.6,0.4,0.1,1.2,1.9,7.1,
2015-16,240.0,Marreese Speights,28.0,GSW,C,72.0,0.0,11.6,2.7,6.3,0.432,0.3,0.9,0.387,2.4,5.5,0.439,0.458,1.3,1.6,0.825,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,7.1,
2015-16,241.0,David West,35.0,SAS,PF,78.0,19.0,18.0,3.1,5.7,0.545,0.0,0.1,0.429,3.1,5.7,0.546,0.548,0.8,1.0,0.788,0.9,3.0,4.0,1.8,0.6,0.7,0.9,1.8,7.1,
2015-16,242.0,Luke Babbitt,26.0,NOP,SF,47.0,13.0,18.0,2.6,6.1,0.422,0.9,2.3,0.404,1.7,3.8,0.433,0.498,0.8,1.1,0.78,0.5,2.6,3.1,1.1,0.2,0.1,0.5,1.9,7.0,
2015-16,243.0,Clint Capela,21.0,HOU,C,77.0,35.0,19.1,3.0,5.2,0.582,0.0,0.0,0.0,3.0,5.1,0.583,0.582,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5,7.0,
2015-16,244.0,Willie Cauley-Stein,22.0,SAC,C,66.0,39.0,21.4,2.9,5.1,0.563,0.0,0.0,0.0,2.9,5.1,0.567,0.563,1.2,1.9,0.648,2.0,3.3,5.3,0.6,0.7,1.0,0.7,2.2,7.0,
2015-16,245.0,Festus Ezeli,26.0,GSW,C,46.0,13.0,16.7,2.7,5.0,0.548,0.0,0.0,,2.7,5.0,0.548,0.548,1.5,2.9,0.53,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0,7.0,
2015-16,246.0,John Henson,25.0,MIL,C,57.0,1.0,16.8,2.9,5.1,0.564,0.0,0.0,0.0,2.9,5.1,0.566,0.564,1.2,2.1,0.59,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,7.0,
2015-16,247.0,Andre Iguodala,32.0,GSW,SF,65.0,1.0,26.6,2.7,5.7,0.478,0.8,2.4,0.351,1.9,3.3,0.57,0.552,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,7.0,6MOY-2
